2020-10-10 19:00:55.924;GET;/s1/cpu;40974.933304823935;57
2020-10-10 19:00:56.654;GET;/s1/cpu;41604.10544555634;57
2020-10-10 19:00:57.414;GET;/s1/cpu;42263.306153938174;57
2020-10-10 19:00:58.139;GET;/s1/cpu;42888.17280065268;57
2020-10-10 19:00:58.865;GET;/s1/cpu;43513.02725542337;57
2020-10-10 19:00:59.588;GET;/s1/cpu;44136.032537557185;57
2020-10-10 19:01:00.306;GET;/s1/cpu;44753.467046655715;57
2020-10-10 19:01:01.038;GET;/s1/cpu;45384.614893235266;57
2020-10-10 19:01:01.814;GET;/s1/cpu;46059.03862789273;57
2020-10-10 19:01:02.562;GET;/s1/cpu;46706.08173124492;57
2020-10-10 19:01:03.360;GET;/s1/cpu;47403.88497989625;57
2020-10-10 19:01:04.115;GET;/s1/cpu;48057.34218470752;57
2020-10-10 19:01:04.872;GET;/s1/cpu;48713.52714113891;57
2020-10-10 19:01:05.596;GET;/s1/cpu;49336.97821944952;57
2020-10-10 19:01:06.366;GET;/s1/cpu;50005.69195393473;57
2020-10-10 19:01:07.102;GET;/s1/cpu;50641.471094451845;57
2020-10-10 19:01:07.852;GET;/s1/cpu;56796.210411936045;57
2020-10-10 19:01:08.599;GET;/s1/cpu;52037.149044685066;57
2020-10-10 19:01:09.351;GET;/s1/cpu;52689.42034710199;57
2020-10-10 19:01:10.093;GET;/s1/cpu;53330.03475982696;57
2020-10-10 19:01:10.915;GET;/s1/cpu;54051.68344825506;57
2020-10-10 19:01:11.690;GET;/s1/cpu;54725.21663736552;57
2020-10-10 19:01:12.385;GET;/s1/cpu;55319.98532637954;57
2020-10-10 19:01:13.076;GET;/s1/cpu;55910.576856695116;57
2020-10-10 19:01:13.812;GET;/s1/cpu;56545.485629700124;57
2020-10-10 19:01:14.512;GET;/s1/cpu;57144.39953118563;57
2020-10-10 19:01:15.286;GET;/s1/cpu;57818.43208707869;57
2020-10-10 19:01:16.042;GET;/s1/cpu;58473.16816728562;57
2020-10-10 19:01:16.836;GET;/s1/cpu;59166.99840221554;57
